25183709,18,1576161120.026,0.000224299999999289,0.000122570000000266,91.0,0.0,0.0,36.9189987182617,3,Active
25183791,18,1576161131.545,0.000135180000000901,2.91399999987618e-05,77.0,0.0,0.0,60.6800003051758,3,Active
25183915,18,1576161134.008,3.62000000109219e-06,0.000148439999998473,14.0,0.0,0.0,47.0270004272461,3,Active
25184310,18,1576161173.006,3.19000000033043e-05,0.000159200000000581,0.0,0.0,0.0,53.8730010986328,3,Active
25184431,18,1576161192.506,6.35000000031027e-05,0.000335299999999705,0.0,0.0,0.0,28.6849994659424,3,Active
25184533,18,1576161212.526,8.61000000043077e-05,0.000195599999999629,0.0,0.0,0.0,40.451000213623,3,Active
25184634,18,1576161232.526,3.65000000002169e-05,0.000161499999999037,0.0,0.0,0.0,32.7980003356934,3,Active
25184762,18,1576161253.605,2.11999999990553e-05,0.000141699999998579,0.0,0.0,0.0,42.992000579834,3,Active
25185196,18,1576161334.966,3.15999999997985e-05,0.000121400000001159,0.0,0.0,0.0,38.6040000915527,3,Active
25185754,18,1576161437.006,5.43999999962352e-05,0.000113800000001163,0.0,0.0,0.0,50.8479995727539,3,Active
25185855,18,1576161457.006,8.59000000019705e-05,9.66000000008904e-05,0.0,0.0,0.0,38.7849998474121,3,Active
25186085,18,1576161498.125,6.16999999962786e-05,0.00012309999999971,0.0,0.0,0.0,30.9659996032715,3,Active
25186186,18,1576161518.126,5.42000000010034e-05,0.000139300000000731,0.0,0.0,0.0,24.4500007629395,3,Active
25186287,18,1576161538.125,0.000126299999998025,0.000216299999999947,0.0,0.0,0.0,35.3320007324219,3,Active
25186860,18,1576161641.885,4.11999999982982e-05,0.000207700000000699,0.0,0.0,0.0,36.7770004272461,3,Active
25186964,18,1576161662.485,5.94999999989909e-05,0.00023460000000064,0.0,0.0,0.0,22.0699996948242,3,Active
25187652,18,1576161702.865,4.76000000020349e-05,0.000105399999998923,0.0,0.0,0.0,19.5259990692139,3,Active
25190133,18,1576161995.086,0.000124440000000448,6.4000000000064e-05,105.0,0.0,0.0,18.6040000915527,3,Active
25190224,18,1576162008.406,0.000329899999996996,6.39699999993582e-05,85.0,1.67999994754791,13.3999996185303,68.2649993896484,3,Active
25190402,18,1576162013.026,0.000245100000000775,0.000189569999999861,85.0,0.0,0.0,29.8589992523193,3,Active
25190888,18,1576162048.465,0.000171169999994447,0.000112729999999672,68.0,0.0,0.0,84.9519958496094,3,Active
25191360,18,1576162081.106,0.000142949999997199,0.000171039999999678,29.0,0.0,0.0,51.5779991149902,3,Active
25191546,18,1576162118.106,9.85100000008288e-05,1.10499999994573e-05,18.0,0.0,0.0,141.080993652344,3,Active
25191985,18,1576162144.146,6.50300000017978e-05,6.03399999992149e-05,79.0,0.0,0.0,18.8589992523193,3,Active
25193869,18,1576162320.006,9.79200000017499e-05,0.000140439999999131,78.0,0.0,0.0,19.5009994506836,3,Active
25207825,18,1576164417.065,0.000131510000002777,0.000456160000000594,5.0,0.0,0.0,115.291999816895,3,Active
25207936,18,1576164439.066,0.00018243999999612,0.000130900000000267,57.0,0.0,0.0,113.774993896484,3,Active
25208012,18,1576164454.066,0.000234990000002711,0.000358160000001106,48.0,0.0,0.0,101.638999938965,3,Active
25208157,18,1576164478.006,0.000167670000003284,2.44800000004375e-05,3.0,0.0,0.0,62.1969985961914,3,Active
25212667,18,1576165087.07,4.54099999984692e-05,0.000500380000000078,26.0,0.0,0.0,98.6049957275391,3,Active
25212778,18,1576165109.07,7.23200000010138e-05,0.00012976000000009,1.0,0.0,0.0,118.325996398926,3,Active
25212869,18,1576165127.069,0.000155069999998148,0.000242339999999786,119.0,0.0,0.0,50.5,3,Active
25212904,18,1576165129.19,9.11200000004442e-05,0.00039430999999901,116.0,0.870000004768372,78.3000030517578,74.3330001831055,3,Active
25213358,18,1576165158.05,7.73199999954954e-05,0.000237110000000484,116.0,0.0,0.0,39.7960014343262,3,Active
25213417,18,1576165169.651,7.70999999986088e-05,0.000213000000000463,0.0,0.0,0.0,20.3640003204346,3,Active
25227476,18,1576166956.11,0.00013610999999969,0.000116000000000227,3.0,0.389999985694885,106.400001525879,148.666000366211,3,Active
25231032,18,1576167387.17,0.000125420000003373,0.00041651999999992,24.0,0.0,0.0,113.774993896484,3,Active
25231201,18,1576167416.09,0.000262849999998593,0.000181209999999155,5.0,0.0,0.0,87.9860000610352,3,Active
25231327,18,1576167441.09,0.000205659999998886,0.000521250000000251,25.0,0.0,0.0,66.7480010986328,3,Active
25232384,18,1576167638.05,1.26999999991995e-05,0.000284459999999598,4.0,0.0,0.0,106.189994812012,3,Active
25232499,18,1576167656.17,5.99999999977285e-05,0.000144279999998886,1.0,0.0,0.0,103.15599822998,3,Active
25232715,18,1576167699.17,1.95399999967094e-05,0.000126759999998782,2.0,0.0,0.0,107.707000732422,3,Active
25233198,18,1576167786.029,7.26800000023786e-05,0.000102520000000439,10.0,0.0,0.0,94.0540008544922,3,Active
25233478,18,1576167837.15,6.42800000036914e-05,9.96700000008843e-05,10.0,0.0,0.0,109.223999023438,3,Active
23585224,12,1576144595.929,1.64565429372487e-06,1.9437194822558e-06,1.52587890625e-05,0.0,0.0,68.0,3,Inactive
23631813,12,1576147207.309,0.00133419999999518,7.19999999994059e-05,103.599998474121,0.0,0.0,1200.0,4,Active
23633061,12,1576147228.264,0.000574100000001465,0.000342600000001525,0.0,0.0,0.0,400.0,4,Active
23634253,12,1576147248.29,0.000725199999997983,0.00034869999999998,99.5999984741211,0.0,0.0,64.0999984741211,4,Active
